time_since_launch,orbital_altitude,battery_voltage,solar_panel_temperature,attitude_control_error,data_transmission_rate,thermal_control_status,satellite_health
2050,1886.2320102124468,21.901781355239926,42.847613160150004,0.007011839,69.95749419507062,0,1
3500,1780.1414959643453,22.214897250201425,8.245533249,0.2697014420322841,86.98151927111428,0,1
1165,1017.1107203885108,24.430400085560116,27.847876905988258,2.1966422313653093,57.28661827573925,0,1
375,1475.2130078698892,27.682226713364816,-0.543512979,0.3005886879241909,31.29740849767357,0,0
2033,1834.809822,22.647294959989587,-45.83369996,0.8695220590588737,61.06909279899281,0,0
2371,1745.7301290541777,23.107919125346466,-34.47785722,3.6393822133203866,16.114559849383816,1,1
145,1004.355923834353,25.999442914044707,-37.17754908,2.401919123607854,86.69756471285882,0,0
1981,491.0562838478432,22.377293622782535,-32.82344099,2.4123096658129475,68.46211911672188,0,0
292,428.5716185187341,25.842186212928034,-48.97872504,2.9910904591570517,35.45713955055821,0,0
431,1281.0088768836945,23.871308932722847,35.87068232651525,3.9425933407551583,34.70224181702811,1,0
704,1392.4674898585838,20.34368205901348,6.014931994901239,0.7929297554068548,91.25254175424814,0,0
2996,1744.732427814941,24.027012862319637,-11.6849997,0.8652379680745276,85.68163893960988,0,1
1998,797.2755345797527,29.19525279519145,-9.022112842,0.607019251,78.67978051519275,1,0
2632,584.6998339350722,22.931118791334605,-3.664890628,4.684146386224218,47.331271246287926,0,1
398,944.3099164,23.22832389436469,-42.61164996,2.886451118183224,88.52545762727418,0,1
2864,901.0777101748675,20.65940888059287,-22.53345884,0.46320211477066886,32.220111105192515,1,0
3415,525.1972218303531,26.150474485692943,35.16264370920848,1.1032278045081405,12.182852603724598,1,1
963,1442.8805092723585,28.49242364298339,24.367523621398448,3.627950249564228,48.94929626319488,1,1
3211,1164.7762992399391,23.529228930931016,6.340553825390785,0.14495839408772304,92.75727629557261,1,0
2234,1525.9086853951028,22.402455575199884,-1.929601533,3.6282777899348666,61.41043137141843,0,1
2041,899.5749043,29.566118541638588,-24.1026815,4.557322090963635,30.64921756300289,1,0
1828,853.6937596820939,27.450726145914885,-2.874503035,0.281908829,68.57391724311032,1,1
2108,1103.3789501745546,25.671635592832644,9.785527606681477,0.9321022287927933,77.04871164,1,0
938,1791.5924871717498,23.05531166344884,21.263795143158063,0.011893008067853095,59.53040449485643,1,0
3451,368.4782214477666,22.207980179764007,-33.33598122,0.5451525729522694,85.83382212774733,0,1
709,1668.2157894040024,27.157440390004673,31.31102684707774,3.0849576033612136,63.313533272560385,0,1
806,927.2789415,25.217888171373442,-15.4188723,0.22408898169567815,18.64185298427127,0,1
1463,1752.852343840412,25.20599816802981,0.3258083290355387,2.129175377431627,82.85905755237042,0,1
3390,1663.745115020956,20.737098186722438,10.79043165963325,2.5170088327507556,23.172057999859497,0,0
1325,892.8941205733503,25.12194476759606,-1.190484378,4.533145491362714,89.44796473154248,0,0
3415,1479.5901100467472,28.227440310394936,7.195690415411903,2.3714517775690966,56.96605155376935,1,1
10,571.3756865148482,29.46799277795759,-38.84765353,0.7127275957241941,75.86800548608052,0,0
1085,1823.6786386784397,21.06682397481735,-6.784454489,1.446461073154977,97.48854206429736,1,1
1868,987.6348095682459,26.311652106990707,-21.95325291,3.360976828291239,48.87488292296899,0,1
2273,1074.5635461038403,25.68347250798247,-41.39738461,0.5605790511138214,51.37496595800467,0,0
3224,1499.7903867628743,28.90312490948142,-30.83507744,1.1587138383437106,84.32612894734658,1,1
2611,1695.4284023982466,27.512440301848713,10.244456642745838,4.978885605354636,19.921397991386772,0,0
771,701.7826636579564,29.65261869165313,-30.33135973,0.027672854565095606,12.492900739320849,0,0
1594,1424.2952377908923,29.600325375819963,-31.89359899,0.7609165659828571,64.38848872236578,1,0
1607,966.3966746115525,22.256850933452206,5.283043239,4.218429206301302,25.07678019,0,0
3646,926.7949708067342,27.253508719004223,40.47025067069852,0.506910116,33.01644049691011,0,0
1333,1473.043900699113,25.305230913648945,28.86928506398297,0.1682050279228181,97.86519270399495,0,0
884,958.2115660650884,22.146019952153054,40.50891105198504,0.6065615192637669,68.78332425837775,1,0
3314,888.3844503,21.948690822174008,8.298020229651513,3.467985943489112,87.01864101416034,1,1
3564,1721.0102938146122,20.810843412662866,-9.007043954,4.965552659113915,90.80119413253978,0,0
1389,472.16941051271084,27.95545276418689,22.96413655419434,2.953177828973187,20.921502297951207,1,1
3401,1449.0174588113582,23.245047806200095,-23.86359718,0.6215813452949343,93.49997664,1,0
3178,722.8331694440619,28.569688353289663,-42.1946042,0.9188938548061665,87.98672681681221,1,1
225,326.3470111045235,26.083153660232146,-15.53852073,2.6884100427680835,14.080837233370262,0,0
824,583.4992570835764,26.736333548384607,-20.07633025,3.5782909359280834,97.94868582913412,1,0
2265,1331.3246006189752,22.916737496101966,17.553892781714225,3.314560913870447,51.24852552202818,0,0
936,1505.5162255260936,24.572942793956834,5.136267881181432,2.8736324916221805,97.70395711159244,1,1
2800,335.79823204574404,24.123175780831247,-36.17370159,4.931348879131347,84.14690081893117,0,1
2553,361.92325361292427,22.356886639246014,40.85041797704697,0.9901697509324342,49.61207773772382,0,0
2306,1834.3215952330202,28.325121685267924,9.333894050480417,0.8645199553473637,56.04016899,1,1
1911,424.61989079332375,26.22084505806621,-4.231577458,4.295306052091971,34.75877607774015,1,0
3588,1820.1096696481711,20.37431977,43.71949271186536,1.4541086468426117,53.82278249410339,0,1
1796,687.8820533765398,28.199170193786884,-40.26981512,1.6626318858188522,19.67431359803234,0,1
53,1558.030260268962,21.060377560285914,28.959293813971783,2.743340699971661,91.77715455547545,1,0
3118,826.5465232082205,24.036964335325592,-13.53344943,1.906373996431125,74.18908881845283,1,0
726,1759.8784435356126,25.712569016303778,19.538975092397166,1.4382021591993484,82.46860515146489,0,1
2736,1490.7732712214083,20.07651245661218,43.07254276476786,4.585876306236845,57.80099910678165,1,1
1544,983.0828796228817,26.529081054429362,1.7713080485417336,0.6463710648433535,21.30704937216401,1,1
3170,429.7141720959352,26.59702939560257,-47.73611766,2.021448917024873,58.352018641359194,1,0
1043,1545.590312580372,26.52526317132647,-47.11517698,0.014835293552454831,39.628563294389025,0,1
1913,1348.7040851408087,21.63467938106277,-16.94391809,4.037268299828551,10.909522209283825,0,0
1776,304.94992031744084,22.557323267735494,28.165821939506188,0.8420942304797457,65.35322137,0,1
1596,316.01375515315704,22.473758195327402,-21.17386569,3.8649499840794226,86.82843018162139,0,1
1914,1674.9480544275798,29.60066983179637,-16.55313991,0.743015572,73.94968526,1,0
3561,740.9795559631516,20.675281872258772,28.446071319756868,2.0836942375880168,30.117914875694048,1,0
2466,1381.4272351377117,24.28761507703504,-38.38108261,3.640924692514579,83.72198785285877,0,0
2737,1072.1645136009206,28.71253905820194,34.68129619628856,1.3540440158740785,37.85495355074845,0,1
849,1767.8310246870044,27.69465994447716,-23.42074844,1.5695856280469611,29.663690251575446,0,1
2109,1858.8338922742307,28.224421246489268,-44.8776929,3.3366124738834664,96.50276092881325,1,1
3216,1994.5731115540518,29.722935841223332,-38.26572936,0.9385049181613159,11.493746455147871,0,0
2263,561.2630308723196,23.87261812273189,45.255488673882354,4.758921913175756,25.08122233791377,1,0
2,1767.0388790083082,23.09655274380461,-4.867604496,0.9439384209536633,52.03009295925309,0,0
159,752.2363404,20.306594901501974,-24.3561894,3.749977301954435,25.03622853263169,1,1
780,1304.386987322363,21.50019361789862,2.1270950179195083,4.012994346368306,25.018255223533203,1,1
3191,1159.8138175776585,25.62014654543024,18.23466533938003,1.871852198037186,67.09134802002683,1,1
892,330.5798237,21.576605950533402,-18.1201592,0.7811957033552452,83.71271095347274,0,0
2030,1885.7111758403612,27.363050159809106,22.527120316102398,0.8295175794012394,69.54557048,0,1
3160,433.1559937536714,20.372326049159376,-24.77479491,4.927251820045119,19.130698451452446,0,0
2376,1469.972162993151,22.59488023237882,-38.7662768,3.6270496827122427,90.58406258032502,0,1
579,1634.5116215540454,26.954531233884886,4.970822036909482,2.250237183457312,93.04730516237366,0,0
1933,1651.9893433810632,22.555028242390637,-34.88813241,1.2867489458260843,35.290229215547896,1,1
1380,530.3406821790361,27.28760464224464,44.048487869913984,0.094550614,59.78012852565789,1,1
1290,1060.8689158635525,29.958638754307017,-49.95509719,3.352319283968005,53.67129552788104,0,0
1640,1710.0290797377656,27.970839554491036,25.56960999665465,4.784581733403509,70.14022537213305,0,0
951,814.5546576438829,23.418354587610025,-22.0526796,0.5342160386678618,98.01517710281128,1,0
3394,1095.172748136928,29.00591900628261,34.60868617723669,3.772456235917512,98.77423116160539,1,0
2682,763.7496175897378,20.511797356682095,-43.98491163,0.7661844362996245,55.822989336144985,0,1
987,1088.037410405051,27.25006824447312,45.30005982995715,3.960525913298053,18.27546962311595,0,0
3612,1809.3244684078961,20.233223315626752,-39.86051162,1.8528642254942196,40.102527405595836,0,1
1218,1073.711192755708,21.745554953569652,28.78827550354454,3.5603078882893913,47.22098423756608,0,1
920,1245.0504290263448,29.875857415385745,1.7342213635604367,4.631412021699254,58.11700265763306,1,1
2785,986.7596816,23.60884912494307,-6.960520812,3.1006959746106375,96.43333336173106,0,0
1355,1082.1992114456534,28.204993781642386,-21.98442141,4.603495121428703,33.61757772233358,1,0
169,325.7961383789169,23.76086712835602,34.13695352490652,1.1751218797543883,58.30189464219152,0,0
520,782.3673669327752,28.400284507978157,-30.02486025,4.8906690471609435,36.194297061856375,1,0
1486,1042.1889269611015,29.654395601267744,22.12412749928592,4.364240359869791,92.75156757753608,0,0
39,1377.4548591876392,24.355362434191665,-5.420834897,0.5378666707047669,99.09619263675373,0,0
1560,1065.0882819416165,25.593491918482794,49.849500714726986,2.0676987220025804,88.36653398414222,1,0
3332,874.2889736466589,26.286394899635678,11.139902016977267,4.635147620233057,40.48692327775883,1,0
1418,959.7678500850672,29.348348021752354,-39.58103962,0.3905768241248647,35.00956201275272,1,1
954,711.8986596407931,22.56744087434558,-8.047881085,2.268813812319561,48.80535496728057,1,1
3297,1871.640281,26.112493728337267,-43.37010196,3.6179688099057006,77.28184554960114,0,0
983,1186.963483844555,23.247202282231424,-21.43443656,0.16723655,10.838394973384712,1,1
3195,322.7960715826093,22.169331801824196,-15.66832051,3.764154519868187,99.56000423,0,0
974,333.05863931322926,20.84920339023214,35.31766083396029,1.8060128889124805,89.50702248165746,0,0
37,1954.0347794184706,26.20710863735949,33.79874766075358,1.246859082827363,12.143397830963412,0,0
2375,676.4665153345165,28.820854788715685,-48.844278,2.879861255,44.38901368399322,0,1
1274,1669.5340909843349,23.513928888445125,3.227861500509235,2.7216560831952705,71.90506527397736,0,0
1199,399.0680126529766,25.526685361929772,-27.64562444,4.369696431,31.726527989042612,0,1
1625,1865.9766523807334,26.42133795294116,-17.9906902,3.380014678697671,22.855484520251114,1,1
913,1786.5089062333534,24.14650177795204,-47.83487145,2.1093217095976406,66.63865695912753,0,0
453,1270.8583761386749,29.033478503660582,24.97458654453129,3.2506920598604534,91.31729063128849,0,1
36,315.2977173815348,23.627551612011764,45.058977575240135,3.7507401758508236,96.00339902090319,1,1
3387,738.2784858396739,21.25010820089844,-28.07329597,4.686642900575516,10.92369756553169,0,0
1711,991.5985005773905,21.440203580516997,-15.8227133,3.5213079514710834,88.70116180604983,1,0
3020,1082.108998470855,28.908576145077127,-29.35660053,2.719361777799672,60.469111498065686,0,0
795,806.0538895560325,29.880080428479598,43.00486636415286,1.864900414698012,31.393386896991288,0,0
972,356.01137601740095,22.88937850571717,-49.06440321,4.457418161413218,65.52493369629154,1,0
592,1303.2165900751215,21.436027256547113,8.386228129103515,3.962598173214564,99.62098906997049,1,1
1137,1191.062935081085,24.822122817562096,37.076396112214994,0.3859063361036863,34.85551047824076,0,1
3111,781.1010802294321,27.09528063576598,-31.36928259,3.4977060245104576,34.919944228161995,1,1
1324,364.5591448683311,26.124029081029718,8.999529136208217,2.6937478968094863,72.90482149252063,0,1
2271,1990.8101182772982,29.511081820826128,-44.93518951,0.518219633,13.888680462982741,1,1
317,1119.376518,28.177778839716282,31.45851335678094,2.824804420264901,83.84924964367744,1,0
2396,1585.207211015931,28.68972165064002,-22.55708772,0.9625296657316873,68.72760302042275,0,1
2162,1068.9338595872705,25.41667159,48.87534171952606,3.5407244228628656,85.70721453673524,1,0
2745,373.3894944670004,23.272751933314503,42.200962048977686,1.3923065310894582,30.766606958856915,0,1
1346,826.3212666453501,27.017360104605793,23.25159699327139,0.7517196683331356,86.24712017325771,0,1
1591,844.1872397,24.39053039951395,-0.315735863,0.4098645947666002,50.37521665825947,1,1
3111,1725.1999368833272,22.877542405623245,26.65891118609018,2.4539973137688427,21.94500099655135,1,0
1889,1412.1909625997864,21.522706856722976,-36.93909525,0.9981738704700821,91.12803369416464,0,1
2087,768.2308361871038,25.278742078895625,-18.98003604,4.275639183438006,73.45118330877153,1,0
1996,1945.1579229204463,25.942535671999188,-47.31036114,0.015005524666494852,25.145662205534894,0,1
1772,846.6211150763813,25.68785682654175,14.502464160974014,4.2181939480213195,32.18544060819231,1,1
1312,1996.9978439088245,21.16548363433554,30.553763808151444,2.6054620291950377,34.197718520904274,1,0
1285,1993.4782783894475,25.699873195387433,44.62855535131676,4.610727721790103,96.70007685344663,1,0
215,625.0578802,21.68414106805141,18.650718505024116,1.023056286500592,89.75594472136324,1,1
3218,831.6598975202803,26.63714165451469,23.20912402227293,0.5113689938210836,41.17106188383098,1,1
2383,1126.2751374239122,24.293839966655334,39.54557782349511,3.124791046138728,51.997325526382085,0,1
3239,1428.9711409514146,28.487885877391555,43.63780288581262,3.533637098703064,35.67519234307578,0,1
2139,1197.6806633064589,27.782657447937787,-0.870245013,1.8629252980184035,76.83837921956491,1,0
2400,1948.0504975248366,27.243820515166338,-39.02126103,0.068400868,24.508823492737783,0,1
2618,1530.7815792006754,27.007370993343024,-3.358269013,2.034812292031482,40.47528497222201,0,0
3642,660.4762439510565,25.60488039478102,5.607386287228977,1.1689346215574608,64.54940226820437,0,0
2863,478.6658353631851,20.611135761283442,13.154477139554402,1.737348206892912,88.96100304916122,0,1
1704,1470.2821942059065,26.55489623533001,48.92845573092734,2.5337722929838784,67.19952318657548,0,0
2828,569.3691483072971,24.66922177563715,41.756321529077056,3.511709146463179,94.57538034152063,1,1
362,1639.050628570782,24.69554713993533,-10.36357973,4.816126431641888,93.77283537226143,1,1
2604,828.7623343425728,23.790221954662698,-38.65463137,0.7199992219403184,74.64695167279237,1,0
3416,855.7185471945311,29.290709148417108,-28.52084018,3.3994971326232437,35.083173497095046,0,0
1716,318.35726706217037,22.494512669524322,-32.62003772,1.1660572590678968,71.47711638871357,0,1
1193,1491.7191540615693,23.165944534097797,-14.39872729,1.103523518781619,27.346393382598713,1,1
355,492.55858020996584,29.630407827356226,37.64892839452321,3.1677703987328543,39.988423240993846,1,0
190,1613.8969816879808,28.101537352766982,-6.203149385,3.8799976068183573,78.21094710285502,0,0
2469,1136.1752972592517,20.14086412,6.727737139785717,4.888935212046645,86.55687393120033,0,0
699,1633.2756854227675,29.06107599861874,-32.08331252,3.8441540512385126,47.509199930421424,0,1
2054,1292.675117,22.266472988330705,-0.715171902,0.7865748411498752,57.10931896818345,0,1
2180,440.1365624322843,27.059325391660636,37.36277214002919,1.1270132816347955,44.751957687373064,0,0
556,1601.6089723988111,25.530731073672154,27.346326351807676,3.806948474607057,53.137018377275425,0,1
825,418.65912432107456,25.36811883602784,-41.88092842,2.634939519,56.12388718931267,1,1
2808,1113.7929249678648,27.179213233927193,36.207226875011514,1.4770400669946926,72.2651018,1,0
1054,592.9936640464375,22.071814718944395,-22.61719026,2.358916231632058,77.54720179931068,1,0
